intervention,repeat_id,baseline_acc,intervention_acc,delta_acc,removed_edges,target_neurons,control_type,available,unavailable_reason,seed,split,checkpoint,mean_target_expected_out_degree,mean_control_expected_out_degree,mean_abs_degree_gap
random_edges_same_as_top_prob,10,0.7221731448763251,0.7226148409893993,0.0004416961130742081,50,,random_same_count,True,,105398642,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,11,0.7221731448763251,0.7199646643109541,-0.0022084805653710404,50,,random_same_count,True,,1803326604,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,12,0.7221731448763251,0.7199646643109541,-0.0022084805653710404,50,,random_same_count,True,,3783607924,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,13,0.7221731448763251,0.726148409893993,0.003975265017667873,50,,random_same_count,True,,3417983493,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,14,0.7221731448763251,0.7217314487632509,-0.0004416961130742081,50,,random_same_count,True,,1337688203,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,15,0.7221731448763251,0.723939929328622,0.0017667844522968323,50,,random_same_count,True,,450070695,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,16,0.7221731448763251,0.726148409893993,0.003975265017667873,50,,random_same_count,True,,3373710811,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,17,0.7221731448763251,0.7234982332155477,0.0013250883392226243,50,,random_same_count,True,,663390290,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,18,0.7221731448763251,0.7270318021201413,0.004858657243816178,50,,random_same_count,True,,1927181571,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_as_top_prob,19,0.7221731448763251,0.7199646643109541,-0.0022084805653710404,50,,random_same_count,True,,2274388198,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
hub_incoming_remove,,0.7221731448763251,0.5750883392226148,-0.1470848056537103,1034,233;344;67;332;259;125;36;256;300;131,target,True,,45,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,0,0.7221731448763251,0.6969964664310954,-0.02517667844522975,1034,,random_same_count,True,,3369287991,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,1,0.7221731448763251,0.6930212014134276,-0.02915194346289751,1034,,random_same_count,True,,1097969282,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,2,0.7221731448763251,0.7031802120141343,-0.018992932862190837,1034,,random_same_count,True,,2389775461,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,3,0.7221731448763251,0.6753533568904594,-0.046819787985865724,1034,,random_same_count,True,,1870094457,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,4,0.7221731448763251,0.7049469964664311,-0.017226148409894004,1034,,random_same_count,True,,51677425,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,5,0.7221731448763251,0.6872791519434629,-0.03489399293286222,1034,,random_same_count,True,,2925371266,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,6,0.7221731448763251,0.7022968197879859,-0.019876325088339253,1034,,random_same_count,True,,3409873364,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,7,0.7221731448763251,0.6947879858657244,-0.02738515901060068,1034,,random_same_count,True,,3754207639,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,8,0.7221731448763251,0.6797703180212014,-0.042402826855123754,1034,,random_same_count,True,,3279764874,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,9,0.7221731448763251,0.6974381625441696,-0.024734982332155542,1034,,random_same_count,True,,2486568696,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,10,0.7221731448763251,0.6965547703180212,-0.025618374558303958,1034,,random_same_count,True,,3797364890,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,11,0.7221731448763251,0.6965547703180212,-0.025618374558303958,1034,,random_same_count,True,,742692313,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,12,0.7221731448763251,0.6947879858657244,-0.02738515901060068,1034,,random_same_count,True,,2017245102,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,13,0.7221731448763251,0.7040636042402827,-0.01810954063604242,1034,,random_same_count,True,,3923184389,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,14,0.7221731448763251,0.7027385159010601,-0.019434628975265045,1034,,random_same_count,True,,1096962745,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,15,0.7221731448763251,0.6894876325088339,-0.032685512367491176,1034,,random_same_count,True,,81601584,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,16,0.7221731448763251,0.7053886925795053,-0.016784452296819796,1034,,random_same_count,True,,753121950,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,17,0.7221731448763251,0.7022968197879859,-0.019876325088339253,1034,,random_same_count,True,,2515713116,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,18,0.7221731448763251,0.6974381625441696,-0.024734982332155542,1034,,random_same_count,True,,4177250846,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_incoming,19,0.7221731448763251,0.7067137809187279,-0.015459363957597172,1034,,random_same_count,True,,2911642829,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
hub_outgoing_remove,,0.7221731448763251,0.7115724381625441,-0.010600706713780994,1191,405;322;253;303;441;298;197;188;99;49,target,True,,45,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,0,0.7221731448763251,0.6718197879858657,-0.05035335689045939,1191,,random_same_count,True,,3497065467,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,1,0.7221731448763251,0.6678445229681979,-0.05432862190812726,1191,,random_same_count,True,,1294172120,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,2,0.7221731448763251,0.6687279151943463,-0.053445229681978845,1191,,random_same_count,True,,2759735521,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,3,0.7221731448763251,0.6757950530035336,-0.046378091872791516,1191,,random_same_count,True,,2914848532,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,4,0.7221731448763251,0.6784452296819788,-0.04372791519434627,1191,,random_same_count,True,,2916732204,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,5,0.7221731448763251,0.6877208480565371,-0.03445229681978801,1191,,random_same_count,True,,1788334045,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,6,0.7221731448763251,0.6872791519434629,-0.03489399293286222,1191,,random_same_count,True,,2208250744,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,7,0.7221731448763251,0.6841872791519434,-0.03798586572438167,1191,,random_same_count,True,,3604184793,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,8,0.7221731448763251,0.691696113074205,-0.030477031802120136,1191,,random_same_count,True,,988385848,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,9,0.7221731448763251,0.6974381625441696,-0.024734982332155542,1191,,random_same_count,True,,3717366137,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,10,0.7221731448763251,0.6908127208480566,-0.03136042402826855,1191,,random_same_count,True,,492756334,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,11,0.7221731448763251,0.6590106007067138,-0.06316254416961131,1191,,random_same_count,True,,1452864300,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,12,0.7221731448763251,0.7053886925795053,-0.016784452296819796,1191,,random_same_count,True,,2021067644,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,13,0.7221731448763251,0.691696113074205,-0.030477031802120136,1191,,random_same_count,True,,2799578688,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,14,0.7221731448763251,0.691696113074205,-0.030477031802120136,1191,,random_same_count,True,,2906910543,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,15,0.7221731448763251,0.6837455830388692,-0.03842756183745588,1191,,random_same_count,True,,3321780301,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,16,0.7221731448763251,0.7067137809187279,-0.015459363957597172,1191,,random_same_count,True,,2811148832,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,17,0.7221731448763251,0.6872791519434629,-0.03489399293286222,1191,,random_same_count,True,,558586360,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,18,0.7221731448763251,0.6669611307420494,-0.05521201413427568,1191,,random_same_count,True,,3004753516,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
random_edges_same_count_as_hub_outgoing,19,0.7221731448763251,0.6899293286219081,-0.03224381625441697,1191,,random_same_count,True,,2436281946,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,0,0.7221731448763251,0.715547703180212,-0.006625441696113121,361,11;27;133;206;260;269;276;334;437;454,ei_matched,True,,3617055916,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,1,0.7221731448763251,0.7212897526501767,-0.0008833922261484162,228,44;90;167;195;227;275;357;359;421;499,ei_matched,True,,1909443906,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,2,0.7221731448763251,0.7248233215547704,0.0026501766784452485,279,67;196;237;280;296;312;330;388;410;415,ei_matched,True,,2160183519,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,3,0.7221731448763251,0.7164310954063604,-0.005742049469964705,313,92;155;227;239;268;300;320;399;460;464,ei_matched,True,,3800560884,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,4,0.7221731448763251,0.7062720848056537,-0.01590106007067138,150,24;57;123;201;296;312;333;358;421;424,ei_matched,True,,2654911184,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,5,0.7221731448763251,0.7199646643109541,-0.0022084805653710404,220,27;106;112;153;157;284;376;394;423;476,ei_matched,True,,1728317531,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,6,0.7221731448763251,0.7111307420494699,-0.011042402826855202,354,20;31;107;124;177;195;239;399;406;445,ei_matched,True,,3775864987,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,7,0.7221731448763251,0.7195229681978799,-0.0026501766784452485,177,7;94;104;200;315;338;375;392;423;454,ei_matched,True,,363985116,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,8,0.7221731448763251,0.7168727915194346,-0.005300353356890497,545,32;34;78;80;85;170;233;350;406;473,ei_matched,True,,2784686029,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,9,0.7221731448763251,0.7252650176678446,0.0030918727915194566,300,19;38;67;134;193;200;265;345;418;425,ei_matched,True,,3553593351,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,10,0.7221731448763251,0.7093639575971732,-0.012809187279151923,271,35;63;116;186;219;230;289;309;417;424,ei_matched,True,,292950386,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,11,0.7221731448763251,0.7009717314487632,-0.021201413427561877,374,31;60;119;172;177;183;217;308;419;427,ei_matched,True,,1311731276,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,12,0.7221731448763251,0.7186395759717314,-0.0035335689045936647,244,6;15;55;116;155;280;349;366;428;431,ei_matched,True,,3410196270,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,13,0.7221731448763251,0.7022968197879859,-0.019876325088339253,272,14;35;50;59;121;200;266;371;402;453,ei_matched,True,,1432980830,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,14,0.7221731448763251,0.7230565371024735,0.0008833922261484162,206,3;14;50;105;234;308;356;398;426;489,ei_matched,True,,4195911767,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,15,0.7221731448763251,0.7146643109540636,-0.0075088339222615375,152,70;91;106;244;261;309;317;392;423;485,ei_matched,True,,3468435018,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,16,0.7221731448763251,0.7195229681978799,-0.0026501766784452485,234,14;33;118;176;219;252;338;399;454;498,ei_matched,True,,3273861167,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,17,0.7221731448763251,0.717756183745583,-0.004416961130742081,192,15;86;92;102;203;217;221;317;486;490,ei_matched,True,,3963625518,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,18,0.7221731448763251,0.7248233215547704,0.0026501766784452485,397,29;53;62;122;201;251;265;398;411;495,ei_matched,True,,1051772334,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
ei_matched_outgoing_control,19,0.7221731448763251,0.7204063604240283,-0.0017667844522968323,399,27;44;68;218;239;307;335;342;443;484,ei_matched,True,,1051701511,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
degree_matched_outgoing_control,0,0.7221731448763251,0.6855123674911661,-0.03666077738515905,978,42;72;83;85;110;118;229;233;434;467,degree_matched,True,,1053450711,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.14215087890625,7.907762145996093
degree_matched_outgoing_control,1,0.7221731448763251,0.6952296819787986,-0.02694346289752647,997,34;72;83;85;169;233;291;332;434;467,degree_matched,True,,1611318335,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.30438232421875,7.745538330078125
degree_matched_outgoing_control,2,0.7221731448763251,0.6934628975265018,-0.028710247349823304,1050,34;83;85;161;229;233;291;332;334;410,degree_matched,True,,2728704435,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,178.6707305908203,6.379183959960938
degree_matched_outgoing_control,3,0.7221731448763251,0.6740282685512368,-0.04814487632508835,981,34;42;83;85;110;233;332;334;410;467,degree_matched,True,,1755583385,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.8016357421875,7.248284912109375
degree_matched_outgoing_control,4,0.7221731448763251,0.6881625441696113,-0.0340106007067138,1096,34;42;72;110;118;161;169;233;291;334,degree_matched,True,,2014125159,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.97434997558594,7.075559997558594
